Specie	Time	Index	Thesis	X449.35	X452.25	X455.16	X458.06	X460.96	X463.87	X466.77	X469.68	X472.59	X475.50	X478.41	X481.32	X484.23	X487.14	X490.06	X492.97	X495.89	X498.80	X501.72	X504.64	X507.56	X510.48	X513.40	X516.33	X519.25	X522.18	X525.10	X528.03	X530.96	X533.89	X536.82	X539.75	X542.68	X545.62	X548.55	X551.49	X554.43	X557.36	X560.30	X563.24	X566.18	X569.12	X572.07	X575.01	X577.96	X580.90	X583.85	X586.80	X589.75	X592.70	X595.65	X598.60	X601.55	X604.51	X607.46	X610.42	X613.38	X616.34	X619.30	X622.26	X625.22	X628.18	X631.15	X634.11	X637.08	X640.04	X643.01	X645.98	X648.95	X651.92	X654.89	X657.87	X660.84	X663.81	X666.79	X669.77	X672.75	X675.73	X678.71	X681.69	X684.67	X687.65	X690.64	X693.62	X696.61	X699.60	X702.58	X705.57	X708.57	X711.56	X714.55	X717.54	X720.54	X723.53	X726.53	X729.53	X732.53	X735.53	X738.53	X741.53	X744.53	X747.54	X750.54	X753.55	X756.56	X759.56	X762.57	X765.58	X768.60	X771.61	X774.62	X777.64	X780.65	X783.67	X786.68	X789.70	X792.72
Barely	16/05/2025 08:14:56	11.0	 -Fe +N	0.1657122	0.1683186	0.172196	0.1724554	0.1738953	0.1743897	0.1752259	0.1761236	0.176352	0.1765623	0.1768405	0.1770508	0.1791267	0.1838191	0.1896904	0.1944066	0.2043402	0.2160177	0.231231	0.2483019	0.266032	0.2872024	0.3066583	0.3274404	0.346433	0.3621886	0.3764418	0.3866829	0.3919164	0.3986093	0.4032172	0.4057409	0.4086775	0.4106507	0.4114148	0.4129224	0.4134909	0.412635	0.4115318	0.4073558	0.4031419	0.3971944	0.3908372	0.3841486	0.3805009	0.3757626	0.37143	0.3667753	0.3635892	0.3613551	0.3600472	0.358351	0.3572496	0.3538772	0.3504471	0.345482	0.3401341	0.3347793	0.3301256	0.3267114	0.3237382	0.3232436	0.321643	0.3177351	0.3123467	0.305667	0.2957941	0.2894983	0.2799807	0.2734908	0.2665418	0.2572249	0.2450706	0.2305703	0.215709	0.2051597	0.1981862	0.1961936	0.1989966	0.2098426	0.2345511	0.27181	0.3150235	0.3593237	0.3953993	0.4229429	0.4435413	0.4585737	0.4699413	0.4795417	0.4870012	0.492799	0.4988563	0.5029692	0.5076474	0.5089293	0.5131035	0.51409	0.5161968	0.5173704	0.5181083	0.5177423	0.5167703	0.5163218	0.5163404	0.5161888	0.5161349	0.5140845	0.5147875	0.5132827	0.513191	0.5135502	0.5133479	0.5142492	0.5130746	0.5143211	0.5144145
Barely	16/05/2025 08:15:06	12.0	 -Fe +N	0.1475037	0.1481504	0.1511298	0.1512211	0.1514224	0.152085	0.153264	0.1538549	0.1542267	0.1558907	0.1584415	0.1595605	0.1600268	0.1621153	0.1661299	0.1690961	0.175663	0.1851141	0.1979258	0.2134632	0.2301744	0.2513205	0.2729153	0.295818	0.3182275	0.3387471	0.3549302	0.3682636	0.3754059	0.3847505	0.3910905	0.3959307	0.4000563	0.4028942	0.4057123	0.4083838	0.4089959	0.4083583	0.4068687	0.4044824	0.3988908	0.3933231	0.3862893	0.3804891	0.3764308	0.3718146	0.3672408	0.3626694	0.3592698	0.356338	0.3547712	0.3530391	0.3513323	0.3480826	0.3442711	0.3385229	0.3327216	0.3270884	0.3221713	0.3190358	0.3170024	0.3152241	0.3137674	0.3092254	0.3031872	0.2940431	0.2842389	0.2771599	0.2673594	0.2586656	0.252715	0.2425002	0.2287418	0.2137037	0.1972795	0.1835829	0.1758388	0.1708258	0.1717152	0.1817947	0.2102376	0.2532875	0.3045339	0.3522906	0.39111	0.4206695	0.4405188	0.4556661	0.4654388	0.4745723	0.480606	0.4859659	0.4904416	0.494545	0.4968179	0.4987121	0.5009809	0.5021548	0.5038931	0.5034566	0.5050278	0.5046225	0.5040995	0.5042	0.5044727	0.5024738	0.5034727	0.5033714	0.5027297	0.5025907	0.5036383	0.5038081	0.5030749	0.5030037	0.5047365	0.5043831	0.5026035
Barely	16/05/2025 08:15:18	13.0	 -Fe +N	0.1420705	0.145986	0.1472482	0.1498538	0.1502082	0.1510313	0.1516347	0.1503128	0.1534915	0.1526849	0.1529067	0.1546002	0.1554566	0.1584367	0.1630296	0.1663519	0.1757798	0.1858223	0.1994798	0.2163244	0.2334574	0.2553473	0.2767359	0.2987529	0.3184149	0.3350157	0.3501704	0.3614994	0.3671021	0.3745675	0.3789009	0.3825511	0.3853084	0.3876085	0.388875	0.3900306	0.3899158	0.3895581	0.3866014	0.3825452	0.3780704	0.3716577	0.3650962	0.3582445	0.3549473	0.349565	0.3446032	0.3408293	0.3376845	0.3345926	0.3331362	0.3317847	0.3296572	0.3267777	0.3227639	0.3171548	0.3114008	0.306078	0.3012063	0.2974842	0.2953756	0.2955317	0.2937693	0.2899953	0.2846456	0.2767528	0.2663501	0.259841	0.2499492	0.2424617	0.2361515	0.2265964	0.214379	0.2003548	0.1871126	0.1771128	0.1720317	0.1703004	0.1741977	0.1862539	0.212194	0.2518364	0.3003173	0.3464526	0.3844746	0.4142198	0.4353224	0.4504271	0.4612938	0.4710551	0.47713	0.4836609	0.4896173	0.4926069	0.4957784	0.4986263	0.5019625	0.5025083	0.5062583	0.5053354	0.5058263	0.5055966	0.5047934	0.5044284	0.5041181	0.5017588	0.5021221	0.5000039	0.5008669	0.5002513	0.4994189	0.5004842	0.5005833	0.4990109	0.5005027	0.5006444	0.500254
Barely	16/05/2025 08:15:33	14.0	 -Fe +N	0.1358297	0.139743	0.1417337	0.1432306	0.1427011	0.1446346	0.1454239	0.1454133	0.1474553	0.1475013	0.1499973	0.1496104	0.1512559	0.1526781	0.1577315	0.1599814	0.1680378	0.1765663	0.1879993	0.2014913	0.2165317	0.2361856	0.2532876	0.2716398	0.2892934	0.3037328	0.3167657	0.326525	0.3320274	0.337613	0.3425353	0.3456721	0.3478349	0.3502515	0.3514515	0.3542468	0.354083	0.3532785	0.3513905	0.3494177	0.3456429	0.3411413	0.3354489	0.3301313	0.3277499	0.3241342	0.320885	0.3174583	0.3147042	0.3135227	0.3126892	0.3108723	0.3090335	0.3066783	0.3025822	0.2993442	0.2942664	0.2893977	0.2851807	0.2831481	0.2816021	0.2805857	0.2802163	0.2776016	0.2738725	0.2686053	0.2601397	0.2550301	0.2470908	0.2399715	0.2327812	0.2238081	0.210862	0.1969574	0.1827543	0.1730857	0.1662746	0.1638541	0.1662252	0.1762368	0.1989461	0.2341907	0.2768449	0.315791	0.3454723	0.3684155	0.38416	0.3952185	0.4031646	0.4093441	0.4135222	0.4172592	0.4210117	0.4244368	0.4272583	0.4279214	0.430172	0.4302965	0.4320897	0.4317005	0.4318496	0.4320395	0.4311439	0.430937	0.4312827	0.4283276	0.4306769	0.4282732	0.4293037	0.4287187	0.4276696	0.4281677	0.4282706	0.427552	0.4277814	0.42972	0.4268479
Barely	16/05/2025 08:15:45	15.0	 -Fe +N	0.1638032	0.1661587	0.1673969	0.1680252	0.169274	0.1721333	0.1729974	0.1744486	0.1747857	0.1745978	0.1761441	0.1768763	0.1784253	0.1803292	0.1846862	0.1899075	0.1981208	0.2098276	0.2237509	0.2408242	0.2596119	0.2810554	0.3019711	0.3224878	0.343111	0.3614906	0.3752928	0.3859968	0.3922358	0.3989054	0.403852	0.4070415	0.409982	0.4127014	0.4139851	0.415681	0.4156456	0.4157068	0.4131748	0.4098959	0.4066512	0.4009932	0.3956722	0.3890711	0.3861776	0.3814253	0.3773024	0.3737074	0.3711155	0.3692773	0.3677442	0.3655583	0.3645488	0.3617233	0.3566512	0.3520003	0.3471731	0.3423218	0.3367862	0.3338016	0.3327091	0.3308659	0.329755	0.3268397	0.3219152	0.3158027	0.3079245	0.3019781	0.2925739	0.28477	0.2766815	0.2664556	0.2529436	0.2361625	0.2205447	0.2089927	0.2008481	0.1981866	0.2006086	0.2111675	0.2390445	0.2788533	0.3247773	0.3681427	0.4016576	0.4262064	0.4432516	0.4567508	0.4647991	0.4714339	0.477605	0.4828452	0.4869549	0.4886872	0.4928857	0.4924015	0.4961935	0.4982924	0.4995163	0.4996719	0.5002403	0.5001036	0.4979944	0.4979446	0.4977982	0.4981202	0.4982949	0.4970179	0.4952583	0.4954692	0.4956446	0.4952596	0.4967774	0.4954607	0.4956682	0.49689	0.4973965
Barely	16/05/2025 08:15:56	16.0	 -Fe +N	0.1269457	0.1300594	0.1310906	0.1321522	0.132972	0.1332864	0.1331177	0.1340807	0.1335239	0.1337312	0.1328278	0.1330414	0.1344704	0.1363285	0.1413929	0.1441228	0.1527739	0.1623314	0.1760746	0.1923832	0.2106223	0.2322242	0.2537014	0.2766054	0.2973866	0.3176343	0.3331341	0.3450283	0.3513813	0.3586062	0.3638207	0.3670659	0.3699822	0.3718897	0.3741342	0.3747838	0.3750907	0.3723664	0.3696108	0.364898	0.358595	0.3504369	0.3415355	0.333927	0.3296739	0.3229901	0.3172592	0.3130312	0.3090133	0.3064389	0.3043288	0.3025361	0.3002138	0.2964925	0.2918483	0.2862594	0.2800754	0.2745884	0.2690931	0.2663429	0.2633582	0.2631058	0.2624013	0.2586885	0.2516224	0.2422625	0.2322781	0.225203	0.2157166	0.2078544	0.2015843	0.194019	0.18346	0.1714019	0.1596195	0.151846	0.1471462	0.1478905	0.1519903	0.1617927	0.1864928	0.2237089	0.2717474	0.3210585	0.364167	0.4002376	0.426542	0.4459918	0.4617474	0.4715114	0.4818382	0.4914042	0.4973833	0.5037617	0.5099718	0.5134369	0.5168441	0.5197627	0.5224264	0.5236093	0.5239455	0.5227152	0.5234377	0.5236885	0.5230305	0.5213403	0.5215045	0.5195284	0.5185674	0.5182268	0.5189577	0.5185444	0.5186885	0.5188858	0.5178858	0.5191653	0.5192405
Barely	16/05/2025 08:16:07	17.0	 -Fe +N	0.1283407	0.1302823	0.1326703	0.1327796	0.1330255	0.134101	0.1336613	0.1341387	0.1353568	0.1342525	0.1344139	0.1348115	0.1350021	0.1376111	0.1424309	0.1461857	0.1542235	0.1641573	0.1775004	0.1932186	0.2116072	0.2317101	0.2534619	0.2738937	0.2950847	0.3132427	0.3296128	0.3405827	0.346449	0.3530575	0.3592739	0.3619426	0.3644071	0.366306	0.3688159	0.3697722	0.369313	0.367735	0.3650126	0.3596995	0.3543019	0.3464637	0.3384302	0.3308012	0.3262911	0.3208349	0.3159132	0.3109208	0.3072633	0.304762	0.3024657	0.3007373	0.2986217	0.2954602	0.2910233	0.2855598	0.2795865	0.2742699	0.2696869	0.2655901	0.2640227	0.2631267	0.2630452	0.2582217	0.2521134	0.2431734	0.2325398	0.2261369	0.2162508	0.2088411	0.2025061	0.1959403	0.1850994	0.1728751	0.162764	0.1540231	0.1504581	0.1504433	0.1541858	0.1645071	0.1885492	0.2247652	0.2712735	0.3203803	0.3615807	0.3951523	0.4199442	0.4387765	0.4528352	0.4635158	0.473005	0.4816156	0.4862932	0.4936942	0.4982817	0.5013308	0.5053645	0.5082885	0.5096678	0.5105742	0.5121141	0.5114673	0.5114865	0.5107043	0.5103178	0.5097917	0.5083134	0.5073093	0.5076774	0.5070356	0.5061804	0.5063434	0.5067712	0.5066694	0.5061424	0.5069536	0.5052705
Barely	16/05/2025 08:16:16	18.0	 -Fe +N	0.1379589	0.1401521	0.1419199	0.1453411	0.1464535	0.1454508	0.1458053	0.1451269	0.1461283	0.1457592	0.1457914	0.1473047	0.1471961	0.1509352	0.1560636	0.1597574	0.1674593	0.1783538	0.190984	0.2062705	0.2235354	0.2436658	0.2615847	0.2811958	0.2991345	0.3140053	0.3270965	0.3376952	0.3424377	0.3481417	0.3519496	0.3549896	0.3571422	0.3581516	0.3594693	0.3604254	0.3601536	0.358501	0.3561934	0.3524212	0.3480509	0.3413582	0.3347232	0.3279134	0.3233498	0.3186601	0.3138829	0.309591	0.3066001	0.3047709	0.301899	0.3004383	0.2991133	0.2955356	0.2914115	0.2864583	0.2805619	0.2753573	0.271119	0.2684873	0.2657444	0.265088	0.2637463	0.2611626	0.2551009	0.2479783	0.2400003	0.2341455	0.2264517	0.2190097	0.2123578	0.2044623	0.1937334	0.1814437	0.1698044	0.1608815	0.1548533	0.1543617	0.1578133	0.1671891	0.1887537	0.223577	0.2652086	0.3073988	0.3435434	0.3726502	0.3939946	0.4108501	0.4235829	0.4337308	0.4417578	0.4496612	0.4553338	0.4616591	0.4658213	0.4681034	0.4722581	0.4735206	0.475564	0.4773886	0.4787611	0.4774601	0.4766754	0.4775142	0.4763436	0.4760536	0.4758417	0.4740954	0.4749498	0.4729208	0.4738056	0.474452	0.4751178	0.4740068	0.4739609	0.4744406	0.4721234
Barely	16/05/2025 08:16:26	19.0	 -Fe +N	0.1848018	0.1880323	0.1891609	0.1891729	0.1912815	0.1920769	0.1935673	0.1962152	0.2004759	0.2018929	0.204499	0.2065946	0.2069153	0.208138	0.2119083	0.214899	0.2215433	0.2299863	0.2436897	0.2578467	0.2746042	0.2938015	0.3138538	0.3338307	0.3537756	0.3716617	0.3859037	0.3975607	0.4046351	0.4135437	0.4196761	0.4254297	0.4299238	0.4331291	0.4361409	0.4390441	0.4392106	0.4402531	0.4393216	0.4380586	0.4364032	0.4334731	0.4305983	0.4267406	0.4253198	0.4224936	0.4211772	0.417917	0.4166411	0.4156856	0.4137843	0.4133962	0.4118644	0.4097397	0.4072852	0.4037085	0.4002221	0.3963019	0.3931363	0.3905884	0.3906425	0.3888222	0.3884614	0.3862835	0.3833465	0.3795705	0.373162	0.3682542	0.3611284	0.3534417	0.3459888	0.3359034	0.3214392	0.3042602	0.2877985	0.2726912	0.2627832	0.2590975	0.2607508	0.2726274	0.3005139	0.3391489	0.3785379	0.4112556	0.4334632	0.4503205	0.4599092	0.4660764	0.4691822	0.4736296	0.4761269	0.4781465	0.4787738	0.4805345	0.4809585	0.4813257	0.4831819	0.4834209	0.4839032	0.4830813	0.484009	0.483742	0.4842509	0.4835285	0.4822591	0.4822757	0.4836102	0.4808795	0.4810058	0.4811007	0.4818322	0.4821063	0.4823845	0.4817202	0.4817764	0.4828772	0.4821565
Barely	16/05/2025 08:16:37	20.0	 -Fe +N	0.2103524	0.2161683	0.2176137	0.2193415	0.2216517	0.2229813	0.2249034	0.2273541	0.2302009	0.232579	0.2344172	0.2360444	0.2371829	0.2405831	0.2445771	0.2476881	0.2534697	0.2612246	0.2712026	0.2833134	0.2972204	0.3111364	0.3264414	0.3415463	0.3551915	0.368311	0.3781336	0.3867937	0.3921711	0.3976489	0.4020969	0.4073128	0.4097239	0.4121164	0.415954	0.4167917	0.4181249	0.4187664	0.4195396	0.418454	0.4193559	0.4175405	0.4162682	0.4143785	0.4131578	0.4125464	0.4118327	0.410257	0.41011	0.4105722	0.4099692	0.4103416	0.4103327	0.4091254	0.4076846	0.4061184	0.4045364	0.4019315	0.4002541	0.3989145	0.3977105	0.3980787	0.3980817	0.3976056	0.3953542	0.3928989	0.3882351	0.3841582	0.3800954	0.3750785	0.3697537	0.3628069	0.3523373	0.3404588	0.3276546	0.3179097	0.3108828	0.3083211	0.3110601	0.3208712	0.3441152	0.3743588	0.4060531	0.4301427	0.4473811	0.4600437	0.4682952	0.4733873	0.4772227	0.4796715	0.4820008	0.4834782	0.4862476	0.4865832	0.4895116	0.4886237	0.4906124	0.4905159	0.4919403	0.4909631	0.4921781	0.4931554	0.4938777	0.4919583	0.4912815	0.4899448	0.4909418	0.4902501	0.4900078	0.4909648	0.4903498	0.4912087	0.4919153	0.4917272	0.4922393	0.4917703	0.493396
Barely	16/05/2025 08:16:48	21.0	 -Fe +N	0.2212188	0.2232821	0.2249542	0.2276703	0.2295006	0.2323187	0.235755	0.239913	0.2426107	0.244233	0.2438721	0.244365	0.2457261	0.2479231	0.2529447	0.2573769	0.2668018	0.2778233	0.2922458	0.3089628	0.3265485	0.3448593	0.3635615	0.3813307	0.3976234	0.4125441	0.4241429	0.4325638	0.4381363	0.4442843	0.4490074	0.4530162	0.4556958	0.4579919	0.4604573	0.4611733	0.4617721	0.4627593	0.4632092	0.4619883	0.4613369	0.4599592	0.4583752	0.4565624	0.4556515	0.4543697	0.4534679	0.4516696	0.4505041	0.4499088	0.4507406	0.4497559	0.4487849	0.4480092	0.4460923	0.4440909	0.4415273	0.4397439	0.4369699	0.4362468	0.4350137	0.4345804	0.4339752	0.4327817	0.4320284	0.4305141	0.4279996	0.4256445	0.4220184	0.4165669	0.4113784	0.4023157	0.3912183	0.3768377	0.3629686	0.3509854	0.3428563	0.3395423	0.3419561	0.3525705	0.3739513	0.4010887	0.4261197	0.4461125	0.4594091	0.4681951	0.4738465	0.4769606	0.4797845	0.4811846	0.4826244	0.4838369	0.4843102	0.4848703	0.4868064	0.4853181	0.4861315	0.4867216	0.488326	0.4864547	0.4869519	0.487646	0.4865011	0.4859847	0.4860475	0.484844	0.4854215	0.4837984	0.4834343	0.4836183	0.4838734	0.4840216	0.4841095	0.4854389	0.4846316	0.4857718	0.486538
Barely	16/05/2025 08:17:12	22.0	 -Fe +N	0.2109398	0.213312	0.2165765	0.2163368	0.2175382	0.219555	0.223743	0.22639	0.2301181	0.2326276	0.2354602	0.2353444	0.2370674	0.2386955	0.24121	0.24496	0.2512345	0.2603205	0.2732647	0.2880605	0.3045889	0.3227876	0.341958	0.3610225	0.3788707	0.3941161	0.4080861	0.4183344	0.4246592	0.4318458	0.4380401	0.4431009	0.4471361	0.448914	0.4523315	0.4540781	0.4548832	0.4561956	0.4555512	0.455026	0.4540186	0.4524333	0.4508789	0.4476394	0.4470092	0.4449785	0.4444304	0.4424408	0.4411401	0.44098	0.4399026	0.4396797	0.4387538	0.4376188	0.4354709	0.4330275	0.4292625	0.4266313	0.4238739	0.4227097	0.4215725	0.4211334	0.4210805	0.4196422	0.4194626	0.4180827	0.4146504	0.4128817	0.4079115	0.4020571	0.3945845	0.3846912	0.3703756	0.3544993	0.3378849	0.3251361	0.3162684	0.3120459	0.3141813	0.3236824	0.3468155	0.3775371	0.4055126	0.4310755	0.4480848	0.4591441	0.4663788	0.4709607	0.474586	0.4772255	0.4787193	0.4799844	0.4801968	0.4819247	0.4830047	0.482313	0.4835493	0.4834887	0.4832886	0.4837353	0.4840007	0.4829736	0.4839982	0.4839275	0.4830868	0.4827194	0.4822001	0.481436	0.481694	0.4810983	0.4818065	0.4817554	0.4831615	0.4817751	0.4813326	0.4830259	0.4820295
Barely	16/05/2025 08:17:39	23.0	 -Fe +N	0.1557269	0.1583657	0.1614164	0.1619245	0.1646986	0.1633424	0.1661341	0.166646	0.1669499	0.167172	0.167667	0.1688361	0.1708141	0.1736097	0.1790313	0.1846753	0.1931342	0.2052907	0.2192018	0.2344525	0.2503465	0.2696365	0.2880983	0.3057359	0.320873	0.3356984	0.3463346	0.3555784	0.3600573	0.3655079	0.3698572	0.3723139	0.3741419	0.3759155	0.3768198	0.37869	0.3790992	0.3786404	0.3764328	0.3736596	0.369694	0.3647111	0.3594788	0.3548728	0.351866	0.3478243	0.344246	0.3407544	0.3377963	0.3362979	0.3347896	0.333907	0.3324003	0.3299357	0.3272843	0.3223736	0.3173686	0.3132213	0.3089762	0.3056063	0.3045579	0.3035405	0.3027117	0.3007954	0.2955172	0.2887884	0.2807333	0.2743583	0.2665149	0.2592079	0.2526574	0.2450152	0.2328803	0.2193861	0.2059905	0.1963695	0.1900768	0.1881595	0.1920421	0.2031215	0.2273392	0.2632335	0.3046908	0.3434172	0.3756331	0.3998314	0.4180867	0.4298262	0.4391482	0.4463951	0.4522117	0.4584199	0.4630809	0.4671489	0.4705914	0.4728685	0.4752297	0.4763505	0.4789165	0.4784269	0.4785461	0.4790682	0.4790671	0.4787414	0.4788137	0.4783245	0.4783159	0.4774171	0.4771449	0.476139	0.4764159	0.4765407	0.4767208	0.4765583	0.476443	0.4774808	0.477394
Barely	16/05/2025 08:17:55	24.0	 -Fe +N	0.212188	0.2131513	0.2153003	0.2161353	0.2173697	0.2188955	0.2221687	0.2241297	0.2273831	0.2314581	0.231693	0.233843	0.2352259	0.2374558	0.2397655	0.244702	0.2520595	0.262268	0.2753724	0.2910674	0.3074706	0.3257054	0.343648	0.3624659	0.3789983	0.3930236	0.405737	0.4145714	0.4198014	0.4262112	0.4311592	0.434527	0.4384969	0.4402724	0.4423548	0.4432706	0.4438732	0.4442933	0.4442096	0.4424444	0.4418056	0.4401804	0.4372469	0.4345541	0.4338767	0.4323585	0.4305908	0.4292369	0.4277145	0.4267669	0.4268212	0.4256677	0.4254353	0.4230555	0.4212702	0.4188856	0.4160396	0.4133081	0.4104839	0.4095764	0.4084635	0.4079095	0.4070998	0.4052099	0.4027711	0.4001548	0.3962869	0.392846	0.3871656	0.3817359	0.3750252	0.3662658	0.3534537	0.3402183	0.3247248	0.3138417	0.3043209	0.3002938	0.3027566	0.3143762	0.3389176	0.370336	0.4002223	0.4238235	0.4392123	0.4487767	0.4558993	0.4599879	0.4634603	0.4651747	0.4674798	0.4683753	0.4692957	0.4708926	0.4709431	0.4703357	0.4730039	0.4722734	0.4731371	0.4734061	0.4735115	0.473558	0.4731916	0.4724825	0.4722525	0.4724133	0.4717952	0.4698478	0.4714417	0.4707848	0.4701704	0.4711624	0.4715911	0.4698059	0.4699823	0.4722463	0.4716789
Barely	16/05/2025 08:18:06	25.0	 -Fe +N	0.1846549	0.188287	0.189763	0.1907397	0.1915701	0.1920275	0.1937704	0.1960027	0.1983575	0.2006697	0.2026888	0.202603	0.2049958	0.2076141	0.209983	0.2145436	0.2215896	0.2313819	0.2439105	0.2604109	0.2777778	0.2975784	0.3191608	0.3398289	0.3599673	0.3777766	0.3929502	0.4050501	0.4113046	0.4193278	0.4252297	0.4294128	0.4332801	0.4362714	0.4387506	0.4398334	0.4410185	0.4417004	0.4407878	0.438247	0.4356693	0.4326393	0.4281767	0.4241895	0.4221974	0.4188502	0.41634	0.4132655	0.4111234	0.4099614	0.409484	0.4077843	0.4070324	0.4037072	0.4010755	0.3972622	0.3920948	0.3883229	0.3835033	0.3822041	0.3794364	0.3788756	0.3784822	0.3770631	0.3731315	0.3679572	0.3613361	0.3557178	0.3474825	0.3399143	0.3312977	0.3198095	0.3045274	0.2873335	0.2696657	0.2547734	0.2439953	0.2396065	0.2406383	0.2523993	0.2827535	0.3239588	0.3685853	0.4053256	0.4304687	0.449142	0.4605292	0.4682059	0.4731994	0.4787344	0.4812207	0.4850792	0.4867811	0.4882617	0.4897638	0.4893106	0.4902498	0.4914913	0.4929516	0.49277	0.4932811	0.4917811	0.4922124	0.4924194	0.4922147	0.4904841	0.4908649	0.4899807	0.4903068	0.4900452	0.4895409	0.49029	0.4893669	0.4895982	0.4889638	0.4902963	0.4904115
Barely	16/05/2025 08:18:21	26.0	 -Fe +N	0.1443465	0.1466294	0.1491483	0.1513645	0.150256	0.1525177	0.1516329	0.1524138	0.152528	0.1542901	0.1552277	0.1557607	0.1571075	0.1603093	0.1639274	0.1687682	0.1770505	0.1865882	0.1998778	0.2147555	0.2318523	0.2513914	0.2690852	0.2896902	0.30682	0.3223666	0.3360853	0.3463516	0.3514273	0.3576554	0.3623341	0.365391	0.3680789	0.3695077	0.3717918	0.3724414	0.3731074	0.37193	0.3702528	0.367013	0.3626655	0.3569798	0.3514217	0.3459753	0.3431854	0.3386076	0.3341803	0.3306905	0.3275862	0.3252023	0.3242783	0.3219826	0.3209733	0.3178256	0.3147786	0.309941	0.3047598	0.3008122	0.2958112	0.2939572	0.2909959	0.2900296	0.2893701	0.2861214	0.2809528	0.272493	0.2633984	0.258143	0.2491388	0.2416396	0.2360075	0.227055	0.2153465	0.2020685	0.1891987	0.1779611	0.1707936	0.1691915	0.1714095	0.1812454	0.2059201	0.2431069	0.2860344	0.3270604	0.359966	0.3846341	0.401934	0.4141655	0.4232996	0.4293275	0.4360476	0.4407571	0.4441468	0.447904	0.4514631	0.4526058	0.4547504	0.4554425	0.4572643	0.4568695	0.4578464	0.4578028	0.4573042	0.4578639	0.4579346	0.4565964	0.4567357	0.4554318	0.456225	0.4552875	0.4558495	0.4558443	0.4560556	0.455886	0.4555801	0.455998	0.4559309
Barely	16/05/2025 08:18:31	27.0	 -Fe +N	0.1437592	0.1455715	0.1480176	0.1489634	0.150599	0.1518335	0.1532845	0.1530005	0.1525157	0.1544829	0.1551652	0.1551477	0.1585569	0.1612209	0.1660164	0.1690945	0.1763215	0.1856524	0.1972789	0.2106719	0.2237543	0.2400513	0.2566241	0.2728019	0.2869682	0.2996244	0.3111923	0.3198359	0.324235	0.3306209	0.3339202	0.337118	0.339069	0.3416996	0.3436032	0.3449924	0.346082	0.3458873	0.3452336	0.3435644	0.3403737	0.3363253	0.3330481	0.3284494	0.3264124	0.3228877	0.3196736	0.3183883	0.3161025	0.3151456	0.3147062	0.313139	0.3123802	0.3110619	0.3082144	0.3041751	0.30104	0.2975883	0.2942676	0.2922412	0.2916302	0.2914616	0.2911387	0.2889494	0.2846098	0.2784194	0.2696833	0.2638877	0.2555868	0.2488246	0.2438139	0.2365241	0.2272101	0.2155077	0.2032149	0.1950407	0.1894577	0.1895342	0.1935157	0.2039939	0.2286367	0.2650581	0.3057678	0.3448498	0.3753962	0.3986352	0.4155396	0.4272558	0.4360285	0.4427014	0.4482076	0.4541067	0.4580896	0.4600103	0.4643339	0.4665579	0.4689493	0.4699774	0.4716427	0.471507	0.4725652	0.4730989	0.4737579	0.4734735	0.4734066	0.4722757	0.4721652	0.4706946	0.4717162	0.4705731	0.4707628	0.472076	0.4715731	0.4714124	0.4714119	0.4736942	0.4727584
Barely	16/05/2025 08:18:41	28.0	 -Fe +N	0.1800294	0.182262	0.1829376	0.1836396	0.1847585	0.186259	0.1878116	0.1906762	0.1934057	0.1955343	0.1975065	0.1987271	0.1990171	0.2019907	0.2055361	0.2090651	0.2152006	0.2243537	0.2357832	0.2501041	0.2666886	0.2831089	0.3012932	0.3185298	0.3356894	0.3501265	0.3620279	0.372111	0.3770382	0.3830967	0.388592	0.3921869	0.3945136	0.3978607	0.3999034	0.4011005	0.402018	0.4016785	0.401185	0.400255	0.3982213	0.3959681	0.3932324	0.3907592	0.3893041	0.387579	0.3850381	0.382985	0.3809865	0.3807626	0.3798455	0.3786064	0.3775972	0.3763061	0.3737898	0.3705588	0.3675726	0.3644007	0.3620014	0.3595547	0.3583834	0.3580277	0.3577738	0.3565052	0.3534015	0.3496267	0.3454395	0.3417947	0.3358119	0.3299282	0.322944	0.3139413	0.3011788	0.2865819	0.271472	0.2588517	0.250619	0.2455474	0.2468671	0.2578602	0.2820254	0.3155301	0.3484158	0.3750974	0.39308	0.4070212	0.415353	0.4211377	0.424971	0.4284638	0.4296867	0.4319817	0.4329961	0.4348521	0.437103	0.4356057	0.4376368	0.4378127	0.4378719	0.4386743	0.4385217	0.4381907	0.438324	0.4386405	0.4377417	0.4375391	0.4368576	0.4374512	0.4372749	0.4365126	0.4364721	0.4363129	0.4357385	0.4361823	0.4371524	0.4373132	0.4368809
